lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.05955,-34.95520589041096,-94.07202484472046,-98.39156521739147,-92.8790931677019,-98.43952173913026,-91.5412173913042,-92.41121739130442,-87.95663768115952,-68.42281739130433,-91.71440217391317
-8.05955,-34.95500397260274,-93.87421118012428,-97.78709316770195,-92.10831677018638,-98.22272463768103,-91.4691956521738,-92.2422236024845,-87.49478260869566,-71.10999130434786,-93.12789130434783
-8.05955,-34.95480205479452,-92.46544099378895,-97.11748447204971,-91.78203726708082,-98.24714492753611,-92.16052173913035,-92.73479503105594,-89.14104347826085,-71.6633652173913,-94.00845652173906
-8.05955,-34.9546001369863,-91.75883074534168,-96.3715093167702,-91.10944099378881,-98.20779710144923,-90.01313043478257,-92.17975155279507,-90.37252173913045,-74.07502608695656,-94.79002173913048
-8.05955,-34.954398219178074,-91.10275621118025,-95.92822981366457,-90.12702484472045,-98.88891304347825,-88.4777826086956,-92.34512422360248,-94.24291304347837,-75.51643478260877,-95.117847826087
-8.05955,-34.954196301369855,-91.36306832298148,-95.85216770186332,-89.79742236024843,-99.04331884057976,-88.60410869565212,-92.5524409937888,-94.86604347826096,-74.08892173913057,-95.51613043478262
-8.05955,-34.95399438356164,-90.72221118012436,-95.69521118012426,-89.44318012422353,-99.08237681159424,-88.65647826086949,-92.480397515528,-94.1848985507247,-74.44283478260881,-94.90256521739133
-8.05955,-34.95379246575342,-90.76206211180134,-95.65707453416155,-89.68925465838505,-99.10824637681165,-88.66167391304339,-91.25228571428576,-93.9701014492754,-74.60902608695665,-94.3451956521739
-8.05955,-34.953590547945204,-91.22883229813667,-95.42113664596285,-91.77778881987584,-99.12871635610774,-87.36989130434769,-91.04796273291933,-95.29126086956522,-75.7469043478262,-94.80410869565206
-8.05955,-34.953388630136985,-91.3354782608696,-95.03722360248456,-91.27355279503112,-99.38094202898556,-85.93647826086941,-90.63257142857148,-96.72249275362314,-76.41666086956533,-94.76721739130427
-8.05955,-34.953186712328765,-93.1663778467908,-92.67450818746465,-91.42411180124229,-96.4149337474119,-83.26646811594203,-86.96174844720504,-90.4622608695652,-79.67212121212117,-94.14408695652169
-8.05955,-34.952984794520546,-93.63957039337465,-92.47599887069447,-91.37349068322987,-96.56104968944089,-82.67448985507242,-86.43417080745348,-91.05536231884055,-79.05966903820813,-93.96613043478256
-8.05955,-34.95278287671233,-93.79943374741197,-91.8898125352907,-91.34386335403735,-96.24123809523793,-82.68303333333336,-82.96700310559011,-90.71181400966178,-79.79263662714095,-94.92380434782604
-8.05955,-34.95258095890411,-93.94955797101441,-91.41299265951429,-91.43669565217398,-96.28057142857129,-80.91575072463773,-83.14561180124231,-91.09582850241534,-80.18209749670618,-95.2344565217391
-8.05955,-34.95237904109589,-93.61696273291919,-91.13247656691122,-91.86750559006215,-96.2215569358177,-78.94890869565222,-84.06081366459637,-92.02609903381632,-82.21513781291169,-95.76078260869566
-8.05955,-34.952177123287676,-93.41578260869564,-91.09729192546574,-91.87709565217398,-96.09586128364379,-78.18736521739139,-84.49468944099387,-92.01075362318831,-83.12760105401838,-96.00380434782608
-8.05955,-34.95197520547946,-94.40599378881984,-90.8024709203838,-92.28894741200837,-95.86774534161482,-80.21938695652183,-84.7104875776398,-91.99610144927526,-81.63366429512516,-96.0701086956522
-8.05955,-34.95177328767124,-94.2462753623188,-90.28582044042899,-91.94383271221537,-95.55911490683235,-80.04861739130443,-83.78751863354037,-91.77569082125592,-84.94155599472987,-96.05036956521734
-8.05955,-34.95157136986302,-94.14650207039331,-89.69954263128166,-92.09323726708071,-95.58718737060047,-79.87321739130442,-83.86653105590061,-91.5557995169081,-85.46867615283266,-95.97667391304347
-8.05955,-34.9513694520548,-91.9713198757763,-90.08244833427433,-91.34100869565216,-95.23512836438923,-79.42456086956524,-82.19861904761899,-91.43029951690815,-88.95772542819495,-95.94895652173915
-8.05955,-34.95116753424658,-90.96122877846783,-90.75591530208911,-91.16390641821945,-95.27313457556933,-78.58618695652174,-82.07430538302268,-91.54555797101445,-90.72634545454544,-95.93006521739136
-8.05955,-34.95096561643836,-90.80908488612829,-90.76234669678138,-91.22800662525879,-95.33272877846787,-78.5588,-81.41558695652165,-91.40712560386466,-90.59653517786559,-95.91619565217397
-8.05955,-34.95076369863014,-90.56438198757758,-90.78748842461877,-91.25293498964801,-95.3553664596273,-78.27269130434784,-81.11413664596265,-91.9347198067632,-90.46536996047429,-95.90204347826092
-8.05955,-34.95056178082192,-90.34309006211174,-90.7903704121964,-91.16677349896479,-95.30339130434781,-78.17017681159422,-80.90674534161482,-91.95816908212552,-90.56336851119892,-95.89552173913049
-8.05955,-34.9503598630137,-90.33542546583845,-90.79854432523989,-91.18368447204968,-95.3413913043478,-78.12785072463771,-80.90580745341606,-92.01025603864727,-90.48168155467718,-95.89989130434789
-8.05955,-34.950157945205476,-90.30784782608691,-90.80992320722746,-91.19893913043477,-95.36424637681156,-78.09302463768118,-80.85712422360238,-92.08782125603857,-90.44863807641632,-95.89989130434789
-8.05955,-34.94995602739726,-90.37438198757758,-90.81886730660635,-91.19893913043477,-95.36685507246374,-78.09302463768118,-81.55907453416138,-92.05524154589362,-90.52658590250327,-95.89989130434789
-8.05955,-34.949754109589044,-90.02466045548648,-90.75490344438161,-90.93353623188408,-95.31510144927533,-77.93613043478263,-80.79043788819867,-91.92292512077286,-90.74609894598154,-95.89010869565223
-8.05955,-34.949552191780825,-90.20325672877841,-90.75486617730085,-91.1745921325052,-95.16336231884057,-78.38379710144929,-80.80917080745333,-91.83364975845403,-90.53542938076416,-95.8672826086957
-8.05955,-34.949350273972605,-90.18592753623183,-90.7221084133257,-91.15166045548655,-95.1616376811594,-78.4031086956522,-80.75864906832288,-91.79453381642503,-90.64662068511197,-95.85750000000006
-8.05955,-34.949148356164386,-90.24627536231878,-90.70734952004507,-91.14038095238097,-95.25543478260867,-77.94504347826089,-80.86586645962724,-91.80284057971005,-90.88127523056652,-95.85750000000006
-8.05955,-34.948946438356174,-89.86034782608691,-90.66471146245048,-91.02154948240168,-95.14235403726704,-77.32909130434784,-80.88913975155273,-91.7133526570047,-91.11802964426877,-95.85750000000006
