lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.05955,-34.94932142857143,-89.22852689843083,-89.22852689843083,-89.22852689843083,-78.95200326193253,-78.95200326193253,-78.95200326193253,-81.32618008497434,-81.32618008497434,-81.32618008497434
-8.05955,-34.949020612244894,-89.27476596912373,-89.27476596912373,-89.27476596912373,-78.64618165928346,-78.64618165928346,-78.64618165928346,-81.73499265865385,-81.73499265865385,-81.73499265865385
-8.05955,-34.948719795918365,-89.32558439716485,-89.32558439716485,-89.32558439716485,-78.34882623502227,-78.34882623502227,-78.34882623502227,-82.13520041972996,-82.13520041972996,-82.13520041972996
-8.05955,-34.948418979591835,-89.38088557997983,-89.38088557997983,-89.38088557997983,-78.06155034911743,-78.06155034911743,-78.06155034911743,-82.52700370202999,-82.52700370202999,-82.52700370202999
-8.05955,-34.948118163265306,-89.4405661656852,-89.4405661656852,-89.4405661656852,-77.78607686656144,-77.78607686656144,-77.78607686656144,-82.91061408076126,-82.91061408076126,-82.91061408076126
-8.05955,-34.947817346938784,-89.50451665668848,-89.50451665668848,-89.50451665668848,-77.52422295558631,-77.52422295558631,-77.52422295558631,-83.2862502380531,-83.2862502380531,-83.2862502380531
-8.05955,-34.94751653061225,-89.57262202976028,-89.57262202976028,-89.57262202976028,-77.27787851520173,-77.27787851520173,-77.27787851520173,-83.65413468473488,-83.65413468473488,-83.65413468473488
-8.05955,-34.94721571428571,-89.64476236584142,-89.64476236584142,-89.64476236584142,-77.04897776909141,-77.04897776909141,-77.04897776909141,-84.01449117630156,-84.01449117630156,-84.01449117630156
-8.05955,-34.94691489795918,-89.72081348312253,-89.72081348312253,-89.72081348312253,-76.83946394392731,-76.83946394392731,-76.83946394392731,-84.36754269120411,-84.36754269120411,-84.36754269120411
-8.05955,-34.946614081632646,-89.80064756729612,-89.80064756729612,-89.80064756729612,-76.65124746421989,-76.65124746421989,-76.65124746421989,-84.7135098638588,-84.7135098638588,-84.7135098638588
-8.05955,-34.946313265306124,-89.88413379325152,-89.88413379325152,-89.88413379325152,-76.48615871696734,-76.48615871696734,-76.48615871696734,-85.05260978459734,-85.05260978459734,-85.05260978459734
-8.05955,-34.946012448979594,-89.97113893311041,-89.97113893311041,-89.97113893311041,-76.34589711907455,-76.34589711907455,-76.34589711907455,-85.38505509552394,-85.38505509552394,-85.38505509552394
-8.05955,-34.94571163265306,-90.06152794584071,-90.06152794584071,-90.06152794584071,-76.23197887901824,-76.23197887901824,-76.23197887901824,-85.71105332420004,-85.71105332420004,-85.71105332420004
-8.05955,-34.94541081632653,-90.1551645444847,-90.1551645444847,-90.1551645444847,-76.14568638208672,-76.14568638208672,-76.14568638208672,-86.03080640811791,-86.03080640811791,-86.03080640811791
-8.059311272727273,-34.95985,-90.40334660507631,-90.40334660507631,-90.40334660507631,-89.30413490961186,-89.30413490961186,-89.30413490961186,-70.1073958934056,-70.1073958934056,-70.1073958934056
-8.059311272727273,-34.959549183673474,-90.29499196900818,-90.29499196900818,-90.29499196900818,-89.05612202986646,-89.05612202986646,-89.05612202986646,-69.69585387619423,-69.69585387619423,-69.69585387619423
-8.059311272727273,-34.959248367346945,-90.18934022114789,-90.18934022114789,-90.18934022114789,-88.80465455627646,-88.80465455627646,-88.80465455627646,-69.33454864349991,-69.33454864349991,-69.33454864349991
-8.059311272727273,-34.958947551020415,-90.08653311982076,-90.08653311982076,-90.08653311982076,-88.54966958306898,-88.54966958306898,-88.54966958306898,-69.03238758762143,-69.03238758762143,-69.03238758762143
-8.059311272727273,-34.95864673469388,-89.98671345480122,-89.98671345480122,-89.98671345480122,-88.29110526269471,-88.29110526269471,-88.29110526269471,-68.79765797529917,-68.79765797529917,-68.79765797529917
-8.059311272727273,-34.95834591836735,-89.89002458374384,-89.89002458374384,-89.89002458374384,-88.02890125261084,-88.02890125261084,-88.02890125261084,-68.63737147438682,-68.63737147438682,-68.63737147438682
-8.059311272727273,-34.95804510204082,-89.7966099319506,-89.7966099319506,-89.7966099319506,-87.76299923530974,-87.76299923530974,-87.76299923530974,-68.55662400923242,-68.55662400923242,-68.55662400923242
-8.059311272727273,-34.95774428571429,-89.7066124571588,-89.7066124571588,-89.7066124571588,-87.49334352254223,-87.49334352254223,-87.49334352254223,-68.55808176137423,-68.55808176137423,-68.55808176137423
-8.059311272727273,-34.957443469387755,-89.62017408150402,-89.62017408150402,-89.62017408150402,-87.2198817559078,-87.2198817559078,-87.2198817559078,-68.64169599625352,-68.64169599625352,-68.64169599625352
-8.059311272727273,-34.957142653061226,-89.53743509354001,-89.53743509354001,-89.53743509354001,-86.94256571782722,-86.94256571782722,-86.94256571782722,-68.8047083756645,-68.8047083756645,-68.8047083756645
-8.059311272727273,-34.956841836734704,-89.45853352383821,-89.45853352383821,-89.45853352383821,-86.66135226863764,-86.66135226863764,-86.66135226863764,-69.04194557831269,-69.04194557831269,-69.04194557831269
-8.059311272727273,-34.956541020408174,-89.38360449836571,-89.38360449836571,-89.38360449836571,-86.37620442794147,-86.37620442794147,-86.37620442794147,-69.34633964312692,-69.34633964312692,-69.34633964312692
-8.059311272727273,-34.95624020408164,-89.31277957456206,-89.31277957456206,-89.31277957456206,-86.08709262047216,-86.08709262047216,-86.08709262047216,-69.70957048879947,-69.70957048879947,-69.70957048879947
-8.059311272727273,-34.9559393877551,-89.24618606552312,-89.24618606552312,-89.24618606552312,-85.79399610927197,-85.79399610927197,-85.79399610927197,-70.12272009835557,-70.12272009835557,-70.12272009835557
-8.059311272727273,-34.95563857142857,-89.18394635844672,-89.18394635844672,-89.18394635844672,-85.4969046419518,-85.4969046419518,-85.4969046419518,-70.57684955222915,-70.57684955222915,-70.57684955222915
-8.059311272727273,-34.955337755102036,-89.1261772338986,-89.1261772338986,-89.1261772338986,-85.19582033864737,-85.19582033864737,-85.19582033864737,-71.06344656580264,-71.06344656580264,-71.06344656580264
-8.059311272727273,-34.955036938775514,-89.07298919297412,-89.07298919297412,-89.07298919297412,-84.89075985355845,-84.89075985355845,-84.89075985355845,-71.57472771090039,-71.57472771090039,-71.57472771090039
-8.059311272727273,-34.954736122448985,-89.0244857996571,-89.0244857996571,-89.0244857996571,-84.58175684484505,-84.58175684484505,-84.58175684484505,-72.10380661502748,-72.10380661502748,-72.10380661502748
-8.059311272727273,-34.95443530612245,-88.98076304603816,-88.98076304603816,-88.98076304603816,-84.26886479141618,-84.26886479141618,-84.26886479141618,-72.64475428863037,-72.64475428863037,-72.64475428863037
-8.059311272727273,-34.954134489795926,-88.94190874795078,-88.94190874795078,-88.94190874795078,-83.95216019754375,-83.95216019754375,-83.95216019754375,-73.19258214258718,-73.19258214258718,-73.19258214258718
-8.059311272727273,-34.95383367346939,-88.90800197867165,-88.90800197867165,-88.90800197867165,-83.63174622880874,-83.63174622880874,-83.63174622880874,-73.7431759069166,-73.7431759069166,-73.7431759069166
