lat,lon,rssi_1_1,rssi_2_1,rssi_3_1
-8.059072545454546,-34.957443469387755,-89.42166122819492,-87.11051599329315,-67.7494460512245
-8.059072545454546,-34.957142653061226,-89.33663868392244,-86.82895208474918,-67.93328676425404
-8.059072545454546,-34.956841836734704,-89.25553466423636,-86.54326119505419,-68.19991993754194
-8.059072545454546,-34.956541020408174,-89.17849140444633,-86.25339155818142,-68.54050272722992
-8.059072545454546,-34.95624020408164,-89.10564752308255,-85.95929784825967,-68.94478017311214
-8.059072545454546,-34.9559393877551,-89.0371372954742,-85.6609425745348,-69.40195552418817
-8.059072545454546,-34.95563857142857,-88.97308991941784,-85.35829769607903,-69.90142316992689
-8.059072545454546,-34.955337755102036,-88.91362878018785,-85.05134648797554,-70.43330217314325
-8.059072545454546,-34.955036938775514,-88.85887072261511,-84.74008569451215,-70.9887634914738
-8.059072545454546,-34.954736122448985,-88.80892533829271,-84.42452800880554,-71.560180059546
-8.059072545454546,-34.95443530612245,-88.76389427638833,-84.10470492335358,-72.14114462937454
-8.059072545454546,-34.954134489795926,-88.72387058651981,-83.78066999938022,-72.7264009812134
-8.059072545454546,-34.95383367346939,-88.68893810213638,-83.45250260775433,-73.31172668898114
-8.059072545454546,-34.95353285714286,-88.65917087264236,-83.12031219750932,-73.89379550286546
-8.059072545454546,-34.953232040816324,-88.63463265209381,-82.78424315065763,-74.47003783607028
-8.059072545454546,-34.952931224489795,-88.61537645166734,-82.44448028303748,-75.0385102062533
-8.059072545454546,-34.952630408163266,-88.60144416240968,-82.10125504951438,-75.59777904300765
-8.059072545454546,-34.95232959183674,-88.59286625381347,-81.75485250674342,-76.1468207344156
-8.059072545454546,-34.95202877551021,-88.58966155275738,-81.40561907652832,-76.68493768442497
-8.059072545454546,-34.95172795918367,-88.59183710613462,-81.05397113582188,-77.2116890388771
-8.059072545454546,-34.95142714285714,-88.59938812928291,-80.70040443296998,-77.72683425825338
-8.059072545454546,-34.951126326530606,-88.61229804101941,-80.34550429132307,-78.23028760815555
-8.059072545454546,-34.950825510204076,-88.63053858469894,-79.98995650791514,-78.72208173847679
-8.059072545454546,-34.950524693877554,-88.65407003349699,-79.63455878237593,-79.20233871699324
-8.059072545454546,-34.950223877551025,-88.6828414767759,-79.28023241704884,-79.67124711174887
-8.059072545454546,-34.94992306122449,-88.71679118322254,-78.92803391005748,-80.12904394337704
-8.059072545454546,-34.94962224489796,-88.75584703540147,-78.57916591731095,-80.57600053510836
-8.059072545454546,-34.94932142857143,-88.79992702941243,-78.23498688884365,-81.01241146913372
-8.059072545454546,-34.949020612244894,-88.84893983253491,-77.89701849450424,-81.43858600956628
-8.059072545454546,-34.948719795918365,-88.90278539111887,-77.56694975506576,-81.85484147953875
-8.059072545454546,-34.948418979591835,-88.96135558063747,-77.24663660765788,-82.26149818288425
-8.059072545454546,-34.948118163265306,-89.02453488939636,-76.93809548871599,-82.65887554385813
-8.059072545454546,-34.947817346938784,-89.09220112745061,-76.64348945274529,-83.04728920615173
-8.059072545454546,-34.94751653061225,-89.16422615227765,-76.36510541141851,-83.42704888559098
-8.059072545454546,-34.94721571428571,-89.24047660304498,-76.10532132758894,-83.7984568135746
-8.059072545454546,-34.94691489795918,-89.32081463560456,-75.86656267881304,-84.1618066424476
-8.059072545454546,-34.946614081632646,-89.40509865099611,-75.65124824447872,-84.51738271101888
-8.059072545454546,-34.946313265306124,-89.49318401057636,-75.46172625713109,-84.86545958897725
-8.059072545454546,-34.946012448979594,-89.58492373186175,-75.30020312941161,-85.20630183705677
-8.059072545454546,-34.94571163265306,-89.68016915959188,-75.16866819579027,-85.54016393236725
-8.059072545454546,-34.94541081632653,-89.77877060749316,-75.06881900585319,-85.86729031881654
-8.058833818181817,-34.95985,-90.04539093993864,-89.142056635546,-68.6357172327596
-8.058833818181817,-34.959549183673474,-89.93157374553164,-88.88840408143628,-68.12949234095126
-8.058833818181817,-34.959248367346945,-89.82051341055046,-88.63101561690374,-67.67946456624587
-8.058833818181817,-34.958947551020415,-89.71236409896807,-88.36981074088686,-67.29878295771772
-8.058833818181817,-34.95864673469388,-89.60728150288827,-88.10470875856629,-67.0001658787201
-8.058833818181817,-34.95834591836735,-89.5054223345443,-87.83562913839327,-66.7947290569782
-8.058833818181817,-34.95804510204082,-89.40694377335586,-87.56249193779257,-66.69075161533605
-8.058833818181817,-34.95774428571429,-89.31200286960237,-87.28521830915244,-66.69263167099534
-8.058833818181817,-34.957443469387755,-89.22075590687055,-87.00373109845654,-66.80028842405632
-8.058833818181817,-34.957142653061226,-89.13335772630992,-86.71795555212535,-67.00917341015227
-8.058833818181817,-34.956841836734704,-89.0499610165792,-86.42782014876906,-67.31088775876822
-8.058833818181817,-34.956541020408174,-88.97071557420847,-86.13325757602868,-67.69423790648938
-8.058833818181817,-34.95624020408164,-88.89576753995755,-85.83420587547496,-68.14647135240494
-8.058833818181817,-34.9559393877551,-88.82525861755826,-85.53060978146527,-68.65444267742916
-8.058833818181817,-34.95563857142857,-88.75932528208304,-85.22242228443963,-69.20554099714195
-8.058833818181817,-34.955337755102036,-88.69809798575099,-84.90960645276607,-69.78831206323082
-8.058833818181817,-34.955036938775514,-88.64170036974733,-84.59213755236644,-70.39279014358534
-8.058833818181817,-34.954736122448985,-88.5902484909684,-84.27000550832787,-71.01060021143911
-8.058833818181817,-34.95443530612245,-88.54385007303182,-83.94321775837176,-71.63490370110003
-8.058833818181817,-34.954134489795926,-88.50260379099146,-83.61180255380887,-72.26025350254734
-8.058833818181817,-34.95383367346939,-88.46659859916915,-83.27581276951489,-72.88240785312345
-8.058833818181817,-34.95353285714286,-88.4359131113635,-82.93533029069388,-73.49813610479578
-8.058833818181817,-34.953232040816324,-88.41061504211262,-82.59047104855145,-74.10503566001441
-8.058833818181817,-34.952931224489795,-88.39076071721797,-82.24139078200622,-74.70136960475654
-8.058833818181817,-34.952630408163266,-88.37639466079168,-81.8882916036207,-75.28592831099903
-8.058833818181817,-34.95232959183674,-88.36754926507575,-81.53142944728947,-75.85791465998184
-8.058833818181817,-34.95202877551021,-88.36424454819132,-81.17112246866955,-76.41685069935022
-8.058833818181817,-34.95172795918367,-88.36648800353893,-80.80776045622835,-76.96250281127294
-8.058833818181817,-34.95142714285714,-88.37427454325487,-80.44181528830501,-77.49482236209036
-8.058833818181817,-34.951126326530606,-88.38758653661415,-80.0738524349349,-78.01389901986406
-8.058833818181817,-34.950825510204076,-88.40639394277736,-79.7045434511569,-78.51992427984183
-8.058833818181817,-34.950524693877554,-88.4306545357482,-79.33467933235133,-79.01316312657141
-8.058833818181817,-34.950223877551025,-88.46031421810446,-78.9651845012975,-79.49393213054347
-8.058833818181817,-34.94992306122449,-88.4953074185386,-78.59713106195366,-79.96258260387626
-8.058833818181817,-34.94962224489796,-88.53555756726021,-78.23175278561061,-80.41948771708599
-8.058833818181817,-34.94932142857143,-88.5809776420611,-77.8704580874074,-80.86503270658307
-8.058833818181817,-34.949020612244894,-88.63147077711548,-77.51484101007941,-81.29960748761494
-8.058833818181817,-34.948719795918365,-88.68693092579645,-77.16668896519292,-81.72360113504402
-8.058833818181817,-34.948418979591835,-88.7472435684654,-76.8279857125761,-82.13739781160086
-8.058833818181817,-34.948118163265306,-88.81228645573236,-76.5009078197534,-82.54137381444133
-8.058833818181817,-34.947817346938784,-88.88193037779496,-76.18781268294214,-82.93589548495717
-8.058833818181817,-34.94751653061225,-88.95603995048646,-75.89121617927424,-83.32131778107635
-8.058833818181817,-34.94721571428571,-89.03447440896267,-75.61375822863016,-83.69798335729999
-8.058833818181817,-34.94691489795918,-89.11708840048286,-75.35815505105475,-84.06622203160222
-8.058833818181817,-34.946614081632646,-89.20373276821618,-75.12713776860917,-84.42635054439631
-8.058833818181817,-34.946313265306124,-89.29425531877308,-74.92337822776406,-84.77867253733874
-8.058833818181817,-34.946012448979594,-89.38850156691166,-74.7494044483845,-85.1234786944807
-8.058833818181817,-34.94571163265306,-89.48631545162465,-74.60750978146649,-85.46104700221696
-8.058833818181817,-34.94541081632653,-89.58754001875988,-74.49966142779027,-85.79164309369861
-8.05859509090909,-34.95985,-89.86394290076996,-89.06445239196071,-67.85887584628586
-8.05859509090909,-34.959549183673474,-89.74725157752704,-88.80805349511255,-67.2938489534504
-8.05859509090909,-34.959248367346945,-89.63334228919885,-88.54777831349526,-66.78758816440143
-8.05859509090909,-34.958947551020415,-89.52237583653235,-88.2835372519688,-66.35620059207164
-8.05859509090909,-34.95864673469388,-89.41451483889952,-88.01523983865636,-66.01566069159406
-8.05859509090909,-34.95834591836735,-89.30992320333496,-87.74279502788534,-65.78022855099286
-8.05859509090909,-34.95804510204082,-89.20876554383165,-87.46611156836036,-65.66069809334438
-8.05859509090909,-34.95774428571429,-89.1112065523358,-87.18509844758015,-65.66286162609337
-8.05859509090909,-34.957443469387755,-89.01741032359456,-86.89966542571173,-65.78661237677537
-8.05859509090909,-34.957142653061226,-88.92753963690657,-86.60972367398688,-66.02596149785984
-8.05859509090909,-34.956841836734704,-88.84175519882095,-86.31518653530264,-66.36996411292291
-8.05859509090909,-34.956541020408174,-88.76021485179905,-86.01597042747241,-66.80426986526687
-8.05859509090909,-34.95624020408164,-88.68307275476297,-85.71199591313706,-67.31287461426011
-8.05859509090909,-34.9559393877551,-88.61047854246945,-85.40318896365056,-67.87969082139944
-8.05859509090909,-34.95563857142857,-88.5425764715053,-85.08948244909709,-68.48970974851358
-8.05859509090909,-34.955337755102036,-88.4795045615279,-84.77081789102624,-69.12969909821291
-8.05859509090909,-34.955036938775514,-88.42139374114339,-84.44714752067756,-69.78849825139805
-8.05859509090909,-34.954736122448985,-88.36836700823616,-84.11843669074989,-70.45702438317197
-8.05859509090909,-34.95443530612245,-88.32053861519208,-83.7846666966816,-71.12810383244278
-8.05859509090909,-34.954134489795926,-88.27801328944938,-83.44583807002627,-71.79621939633206
-8.05859509090909,-34.95383367346939,-88.24088549994366,-83.10197441481085,-72.45723473275424
-8.05859509090909,-34.95353285714286,-88.20923877979303,-82.75312686625398,-73.10813163661334
-8.05859509090909,-34.953232040816324,-88.18314511499216,-82.39937925865269,-73.74677769034108
-8.05859509090909,-34.952931224489795,-88.16266440833934,-82.04085409779168,-74.37173024135464
-8.05859509090909,-34.952630408163266,-88.14784402677375,-81.67771943822038,-74.98207617127301
-8.05859509090909,-34.95232959183674,-88.13871843922331,-81.31019677022908,-75.57730377509154
-8.05859509090909,-34.95202877551021,-88.13530895072824,-80.93857001969772,-76.1572019231971
-8.05859509090909,-34.95172795918367,-88.13762353712201,-80.56319575695275,-76.72178161853765
-8.05859509090909,-34.95142714285714,-88.14565678294,-80.18451469345214,-77.27121551803154
-8.05859509090909,-34.951126326530606,-88.15938992358687,-79.80306451435305,-77.80579163904383
-8.05859509090909,-34.950825510204076,-88.17879099107157,-79.41949404555174,-78.32587814247785
-8.05859509090909,-34.950524693877554,-88.20381506092428,-79.03457867922907,-78.83189669871959
-8.05859509090909,-34.950223877551025,-88.2344045963327,-78.64923687574506,-79.32430246589777
-8.05859509090909,-34.94992306122449,-88.27048988399642,-78.26454741391652,-79.80356914135362
-8.05859509090909,-34.94962224489796,-88.31198955485092,-77.88176686842183,-80.27017789270258
-8.05859509090909,-34.94932142857143,-88.35881118165332,-77.50234654787747,-80.7246092480728
-8.05859509090909,-34.949020612244894,-88.41085194442687,-77.12794782822183,-81.16733723706213
-8.05859509090909,-34.948719795918365,-88.46799935403538,-76.76045446974436,-81.5988252398102
-8.05859509090909,-34.948418979591835,-88.53013202364559,-76.40198013243693,-82.0195231282535
-8.05859509090909,-34.948118163265306,-88.59712047760385,-76.05486893989456,-82.42986538095724
-8.05859509090909,-34.947817346938784,-88.66882798710932,-75.72168664620986,-82.83026992856105
-8.05859509090909,-34.94751653061225,-88.74511142238362,-75.40519981866927,-83.22113754405174
-8.05859509090909,-34.94721571428571,-88.82582211126461,-75.1083405682349,-83.60285163516778
-8.05859509090909,-34.94691489795918,-88.91080669482014,-74.83415485618687,-83.97577833172318
-8.05859509090909,-34.946614081632646,-88.99990797117553,-74.58573338259694,-84.34026678462624
-8.05859509090909,-34.946313265306124,-89.09296571954414,-74.36612556809237,-84.6966496140407
-8.05859509090909,-34.946012448979594,-89.18981749748448,-74.17823912879263,-85.04524345962585
-8.05859509090909,-34.94571163265306,-89.29029940509861,-74.0247300301811,-85.3863495964643
-8.05859509090909,-34.94541081632653,-89.39424681108542,-73.9078898532999,-85.72025458972718
-8.058356363636364,-34.95985,-89.68083184125229,-88.989249618392,-67.0544827489365
-8.058356363636364,-34.959549183673474,-89.56116586115527,-88.73016048973258,-66.42104412265694
-8.058356363636364,-34.959248367346945,-89.44430562926607,-88.46705541886709,-65.84823574722796
-8.058356363636364,-34.958947551020415,-89.33041888788375,-88.1998355604058,-65.35587447842687
-8.058356363636364,-34.95864673469388,-89.2196755203606,-87.92840047412284,-64.96421396561284
-8.058356363636364,-34.95834591836735,-89.11224699679522,-87.65264836787256,-64.69180434374303
-8.058356363636364,-34.95804510204082,-89.00830576473533,-87.37247640088958,-64.55296692597717
-8.058356363636364,-34.95774428571429,-88.90802458613447,-87.08778105867862,-64.55548317917453
-8.058356363636364,-34.957443469387755,-88.81157582261162,-86.7984586123369,-64.6992090652003
-8.058356363636364,-34.957142653061226,-88.7191306721744,-86.50440567748421,-64.97610151432177
-8.058356363636364,-34.956841836734704,-88.63085836150745,-86.20551989060783,-65.37164734738393
-8.058356363636364,-34.956541020408174,-88.54692529914013,-85.90170072379874,-65.8671941883654
-8.058356363636364,-34.95624020408164,-88.46749419580206,-85.5928504621929,-66.44247092361337
-8.058356363636364,-34.9559393877551,-88.39272315945874,-85.2788753726432,-67.07770700543406
-8.058356363636364,-34.95563857142857,-88.32276477348552,-84.95968709718446,-67.75505986808776
-8.058356363636364,-34.955337755102036,-88.25776516737929,-84.63520430994964,-68.45934243949677
-8.058356363636364,-34.955036938775514,-88.19786309038562,-84.3053546830456,-69.17820552259859
-8.058356363636364,-34.954736122448985,-88.14318899889898,-83.97007721354043,-69.90197329100965
-8.058356363636364,-34.95443530612245,-88.09386416915666,-83.62932497267985,-70.62330242046605
-8.058356363636364,-34.954134489795926,-88.04999984694342,-83.28306834673774,-71.33678333354668
-8.058356363636364,-34.95383367346939,-88.01169644611247,-82.93129884963366,-72.03855309892245
-8.058356363636364,-34.95353285714286,-87.97904280744828,-82.57403359819133,-72.72595371460329
-8.058356363636364,-34.953232040816324,-87.95211552899934,-82.21132055205854,-73.39724713454453
-8.058356363636364,-34.952931224489795,-87.93097837817325,-81.84324463254825,-74.05138621309464
-8.058356363636364,-34.952630408163266,-87.91568179484133,-81.46993484483116,-74.68783514167697
-8.058356363636364,-34.95232959183674,-87.90626249355319,-81.09157253796451,-75.30643113347662
-8.058356363636364,-34.95202877551021,-87.90274317132744,-80.70840094248976,-75.9072792309502
-8.058356363636364,-34.95172795918367,-87.9051323258719,-80.32073612585557,-76.49067307555254
-8.058356363636364,-34.95142714285714,-87.9134241873289,-79.9289794968372,-77.05703569830811
-8.058356363636364,-34.951126326530606,-87.92759876463444,-79.53363196743837,-77.60687557969626
-8.058356363636364,-34.950825510204076,-87.94762200575278,-79.13530983920245,-78.14075426376752
-8.058356363636364,-34.950524693877554,-87.97344606906901,-78.73476241086149,-78.65926266905208
-8.058356363636364,-34.950223877551025,-88.0050097014626,-78.33289119920491,-79.16300391687051
-8.058356363636364,-34.94992306122449,-88.04223871678835,-77.93077051147458,-79.65258102875848
-8.058356363636364,-34.94962224489796,-88.08504656705611,-77.52966889533423,-80.12858825077194
-8.058356363636364,-34.94932142857143,-88.13333499724692,-77.13107070974525,-80.59160507097161
-8.058356363636364,-34.949020612244894,-88.18699477359434,-76.73669670044205,-81.04219222949575
-8.058356363636364,-34.948719795918365,-88.24590647441124,-76.34852202507506,-81.4808891971145
-8.058356363636364,-34.948418979591835,-88.30994133194258,-75.96878967305017,-81.9082127293249
-8.058356363636364,-34.948118163265306,-88.37896211352117,-75.60001669747643,-82.32465620203865
-8.058356363636364,-34.947817346938784,-88.45282403021284,-75.24499019052755,-82.73068950991868
-8.058356363636364,-34.94751653061225,-88.53137566143914,-74.9067495943489,-83.12675936302585
-8.058356363636364,-34.94721571428571,-88.61445988450015,-74.58855189202595,-83.51328986008906
-8.058356363636364,-34.94691489795918,-88.70191479859534,-74.29381664126478,-83.89068324785751
-8.058356363636364,-34.946614081632646,-88.79357463371252,-74.0260488684151,-84.25932079930217
-8.058356363636364,-34.946313265306124,-88.88927063570716,-73.78873965259723,-84.61956376136135
-8.058356363636364,-34.946012448979594,-88.98883191996737,-73.58524679077337,-84.97175433646123
-8.058356363636364,-34.94571163265306,-89.09208628701163,-73.41866104659775,-85.31621667132919
-8.058356363636364,-34.94541081632653,-89.19886099464347,-73.29166670527545,-85.65325783487458
-8.058117636363637,-34.95985,-89.49604694543484,-88.91653135813763,-66.22325079154008
-8.058117636363637,-34.959549183673474,-89.37330159443562,-88.65481354887604,-65.50997218116844
-8.058117636363637,-34.959248367346945,-89.2533840263184,-88.38894127648737,-64.85792668545773
-8.058117636363637,-34.958947551020415,-89.1364692412877,-88.11880632443942,-64.29156188512741
-8.058117636363637,-34.95864673469388,-89.0227347381456,-87.84429813100536,-63.83679325489928
-8.058117636363637,-34.95834591836735,-88.91235993644338,-87.56530396614355,-63.51811634942675
-8.058117636363637,-34.95804510204082,-88.80552553785395,-87.28170916310532,-63.35491154766011
-8.058117636363637,-34.95774428571429,-88.70241282774046,-86.99339741552245,-63.357874273964995
-8.058117636363637,-34.957443469387755,-88.60320291889315,-86.7002511525495,-63.52680551423886
-8.058117636363637,-34.957142653061226,-88.50807594057324,-86.40215200713428,-63.85065446675941
-8.058117636363637,-34.956841836734704,-88.41721017705535,-86.09898139500731,-64.30979529216697
-8.058117636363637,-34.956541020408174,-88.3307811612685,-85.79062122526409,-64.87962215180615
-8.058117636363637,-34.95624020408164,-88.24896073025195,-85.47695476740378,-65.53422869812636
-8.058117636363637,-34.9559393877551,-88.17191605046227,-85.15786770371923,-66.24925754303628
-8.058117636363637,-34.95563857142857,-88.09980862209366,-84.83324940157044,-67.00358609426785
-8.058117636363637,-34.955337755102036,-88.0327932727848,-84.50299444582876,-67.77997491918075
-8.058117636363637,-34.955036938775514,-87.97101715201023,-84.16700447928898,-68.56500553475134
-8.058117636363637,-34.954736122448985,-87.9146187382517,-83.82519040647097,-69.34863537519392
-8.058117636363637,-34.95443530612245,-87.86372687170856,-83.4774750265178,-70.1236100779052
